Latitude,Longitude,Altitude,Rainfall_Intensity,Temperature,Humidity,Atmospheric_Pressure,River_Level,Drainage_Capacity,Drainage_System_Condition,Population_Density,Urbanization_Level,flood,Zone,threshold,Rain_Exceeds_Threshold,HighRain_LowDrainage,HighRain_HighRiver,HighRain_LowAltitude,HighRain_BadDrainSys,LowPressure_StormRisk,HighHumidity_PoorDrain,HighPop_LowDrain,HighUrban_HeavyRain,LowAlt_HighUrban
13.027438,77.623261,902.08,107.42,26.21,63.73,955.37,8.22,78.95,4,4132.99,3,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.047458,77.600664,869.42,114.86,31.04,56.15,984.14,3.6,23.12,7,16388.99,2,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.026668,77.629105,931.84,58.59,16.71,63.42,968.27,9.07,2.51,1,23724.23,10,0,2,115.86577396416985,0,0,0,0,0,0,0,1,0,0
13.077658,77.630106,909.03,105.17,23.92,67.13,971.6,5.36,94.06,5,27267.99,10,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,1
13.026386,77.590042,970.19,110.47,24.63,91.77,981.86,6.68,75.18,5,19280.56,1,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.061448,77.590538,899.48,138.67,25.05,75.9,972.27,9.98,69.18,3,16823.43,10,0,2,115.86577396416985,1,0,1,1,1,0,0,0,1,1
13.010627,77.587944,966.69,140.6,33.32,90.13,942.38,0.88,23.79,8,13122.33,3,0,2,115.86577396416985,1,1,0,0,0,0,1,0,0,0
13.081449,77.624547,998.52,112.46,26.05,90.06,967.45,0.15,10.04,8,16961.12,5,0,2,115.86577396416985,0,0,0,0,0,0,1,1,0,0
13.0287,77.632729,889.35,104.24,28.44,57.73,927.41,6.51,62.66,8,6282.15,8,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.062104,77.603843,914.22,93.82,18.9,90.61,960.56,0.33,41.94,1,3669.49,5,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.005093,77.571043,986.23,144.94,25.23,62.85,910.74,2.95,72.81,3,4549.91,10,0,2,115.86577396416985,1,0,0,0,1,1,0,0,1,0
13.003529,77.577202,958.41,21.82,32.28,52.23,979.72,7.66,15.89,5,5549.65,5,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.014844,77.572057,878.73,94.98,20.35,92.1,921.6,6.19,14.61,2,10678.82,1,1,2,115.86577396416985,0,0,0,0,0,1,1,0,0,0
13.063889,77.620589,868.19,72.33,33.04,99.49,995.9,9.63,30.71,7,13827.36,9,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,1
13.031575,77.631404,838.75,78.79,27.2,50.19,955.74,6.91,26.89,8,1782.6,10,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,1
13.080371,77.603497,989.96,3.37,34.8,81.54,961.52,8.09,93.17,10,12155.27,6,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.021977,77.630962,867.97,97.88,17.11,87.75,913.39,4.52,58.19,1,25789.49,8,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.088827,77.556945,906.75,22.19,20.84,62.09,945.05,9.23,61.76,2,18648.05,2,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.06673,77.565533,879.47,33.61,31.93,67.24,926.9,8.89,53.08,8,11884.92,6,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.078214,77.564241,872.33,134.05,16.35,66.31,997.98,2.94,95.62,3,11102.66,9,1,2,115.86577396416985,1,0,0,1,1,0,0,0,1,1
13.019723,77.615607,886.49,43.6,21.38,54.59,926.88,1.07,5.79,10,15419.46,8,0,2,115.86577396416985,0,0,0,0,0,0,0,1,0,0
13.041378,77.579596,819.35,64.14,18.28,43.47,921.49,0.65,23.26,8,17030.59,2,0,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.053036,77.569212,816.5,71.44,26.0,59.18,909.0,9.48,91.4,5,13279.53,8,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.094865,77.645458,936.93,44.63,16.07,66.74,918.59,0.16,50.83,5,25884.49,7,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.016908,77.582864,896.6,16.12,18.57,82.49,990.57,1.43,82.0,5,14899.14,9,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,1
13.068268,77.629724,858.64,126.12,29.23,93.0,916.48,1.16,48.78,5,25178.39,9,1,2,115.86577396416985,1,0,0,1,0,1,0,0,1,1
13.092417,77.593018,848.51,62.14,17.04,92.48,947.24,8.45,9.79,8,16260.11,4,1,2,115.86577396416985,0,0,0,0,0,0,1,1,0,0
13.085531,77.630367,950.51,109.62,24.09,69.39,969.28,2.75,33.81,7,17986.49,2,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.022837,77.587413,866.11,69.15,34.37,62.2,970.12,8.5,70.35,4,4137.76,4,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.047177,77.610284,828.78,75.91,31.75,68.47,934.94,9.4,58.84,5,9253.3,1,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.057533,77.630715,969.28,76.42,19.14,45.18,935.07,5.55,74.96,7,2290.89,2,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.086907,77.601928,983.77,39.93,31.22,80.83,942.32,6.2,4.2,6,24148.14,10,1,2,115.86577396416985,0,0,0,0,0,0,1,1,0,0
13.029932,77.575156,943.18,136.29,32.78,53.1,937.35,7.78,10.71,10,16111.87,9,0,2,115.86577396416985,1,1,1,0,0,0,0,1,1,0
13.074798,77.571039,943.36,63.61,29.71,63.6,917.93,0.89,12.8,5,11348.92,9,0,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.009396,77.602445,877.04,79.35,21.72,54.35,921.9,4.88,72.34,10,16840.29,5,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.082852,77.56437,892.65,24.79,26.19,52.9,992.78,3.69,12.15,10,11444.66,5,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.027836,77.587432,985.35,109.56,24.59,88.88,959.42,0.78,63.19,2,15346.15,8,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.051577,77.618057,964.91,48.75,19.41,75.39,926.38,7.87,36.53,6,26479.72,1,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.090275,77.570594,859.72,24.93,33.38,40.11,924.28,0.87,54.41,2,1280.41,7,0,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.017561,77.612811,819.67,35.27,30.31,87.66,908.99,7.21,46.07,3,20606.62,3,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.00366,77.624072,997.95,63.17,31.38,57.91,937.33,6.87,30.02,1,25132.75,4,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.057495,77.638415,910.13,94.06,32.87,89.02,997.13,6.21,90.69,8,21481.73,5,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.078004,77.584597,899.52,68.37,33.69,58.76,912.52,5.82,32.44,9,25109.39,8,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.092966,77.62206,958.87,82.44,26.55,54.35,903.14,7.77,69.62,7,9520.61,3,0,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.029458,77.623948,994.6,41.45,28.25,82.93,917.93,5.47,63.01,10,21633.03,7,0,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.068141,77.597906,957.35,148.78,21.91,92.85,993.97,7.34,1.04,9,27184.35,3,1,2,115.86577396416985,1,1,1,0,0,0,1,1,0,0
13.054921,77.565853,969.9,94.26,24.28,88.14,998.15,7.26,93.64,9,2923.37,7,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.000041,77.62134,864.76,49.99,18.55,57.94,976.16,3.89,57.37,6,21590.47,9,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,1
12.997904,77.609091,819.06,59.74,33.95,87.44,919.41,5.67,69.92,3,14776.9,10,0,2,115.86577396416985,0,0,0,0,0,1,0,0,0,1
13.071812,77.607886,899.05,40.48,20.57,57.71,900.97,7.84,53.72,7,22834.27,6,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.031649,77.598986,979.48,2.78,21.3,58.73,965.47,0.82,45.46,5,8277.37,2,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.049138,77.606754,994.34,123.52,32.74,43.07,981.63,4.58,28.67,3,27186.42,9,0,2,115.86577396416985,1,1,0,0,1,0,0,0,1,0
13.03898,77.619257,987.96,5.39,23.8,56.43,992.45,7.67,40.04,5,18359.61,3,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.030761,77.592201,867.98,26.48,20.4,88.79,914.61,2.69,58.49,3,27727.46,6,0,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.040344,77.565278,946.78,97.6,24.59,83.97,941.65,6.1,25.36,1,6139.14,3,1,2,115.86577396416985,0,0,0,0,0,0,1,0,0,0
13.051086,77.585519,945.23,56.9,31.44,65.89,956.57,8.06,40.53,2,16683.21,3,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.043955,77.609155,814.58,5.29,25.93,80.38,913.93,8.34,20.71,9,13729.42,2,0,2,115.86577396416985,0,0,0,0,0,1,1,0,0,0
13.023794,77.626907,899.46,64.46,30.11,88.44,954.2,0.29,50.32,6,26745.67,5,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.009131,77.581274,898.01,21.05,31.13,90.19,991.27,9.87,54.89,6,4041.09,7,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.024405,77.589809,920.94,59.38,24.43,80.31,998.73,1.82,85.38,8,28716.08,2,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.084288,77.568613,992.14,36.59,27.65,44.76,963.21,8.17,88.68,10,28220.78,3,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.06161,77.573097,985.62,50.11,16.54,78.06,901.52,3.74,53.66,2,22092.83,3,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
12.996475,77.601892,825.35,58.44,27.8,83.15,971.33,5.94,71.8,8,22179.84,3,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.04247,77.618694,987.68,79.43,15.96,84.24,975.06,6.03,69.6,7,27908.53,8,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.064239,77.577402,832.7,41.71,21.45,84.88,983.7,2.96,4.56,9,13806.3,2,1,2,115.86577396416985,0,0,0,0,0,0,1,1,0,0
12.992151,77.594349,924.14,26.07,23.34,94.82,985.9,2.84,29.43,2,23790.71,6,0,2,115.86577396416985,0,0,0,0,0,0,1,0,0,0
13.095595,77.582402,855.87,72.33,34.78,95.79,990.67,4.2,5.96,10,23006.45,10,0,2,115.86577396416985,0,0,0,0,0,0,1,1,0,1
13.050566,77.600769,934.22,28.47,19.79,50.87,954.47,7.94,86.35,5,12640.81,10,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.040402,77.577959,857.57,64.95,33.5,42.89,906.36,0.49,34.08,8,20380.94,8,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.08881,77.596407,940.23,37.22,29.11,93.36,932.67,7.75,75.52,10,21371.6,8,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.034765,77.584639,905.27,93.14,27.79,88.64,931.55,9.9,3.55,10,25159.78,8,0,2,115.86577396416985,0,0,0,0,0,0,1,1,0,0
13.082124,77.604882,865.7,17.38,28.44,79.66,951.22,4.71,21.24,8,11767.69,8,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
12.992261,77.572558,975.24,17.48,15.36,83.97,928.8,1.4,28.63,3,10957.13,4,1,2,115.86577396416985,0,0,0,0,0,0,1,0,0,0
13.098981,77.555011,953.48,144.31,33.19,98.06,994.42,1.4,61.04,6,13145.03,10,0,2,115.86577396416985,1,0,0,0,0,0,0,0,1,0
13.04617,77.589168,927.29,85.91,30.85,80.78,919.59,1.88,73.0,7,12549.26,7,0,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.033627,77.598226,823.18,18.17,23.57,70.26,938.39,5.45,37.26,9,13120.97,10,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,1
13.029344,77.597121,827.45,117.52,25.08,43.85,966.13,3.61,40.66,2,25099.41,10,1,2,115.86577396416985,1,0,0,1,1,0,0,0,1,1
13.011194,77.597517,854.1,1.62,29.98,82.45,950.98,4.85,26.52,6,21311.46,7,0,2,115.86577396416985,0,0,0,0,0,0,1,0,0,0
13.098941,77.597289,994.14,104.1,26.61,44.47,974.25,8.36,81.37,2,26199.47,5,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.045558,77.56745,940.13,52.68,34.36,64.3,981.02,9.28,57.48,7,20878.03,4,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.007685,77.616426,978.21,116.31,20.06,60.41,950.43,8.72,33.29,4,11176.18,3,1,2,115.86577396416985,1,0,1,0,1,0,0,0,0,0
13.040201,77.61603,911.86,27.75,33.57,57.92,901.59,7.35,32.15,9,3945.2,4,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.06149,77.56621,814.82,23.83,33.08,69.31,937.72,5.73,13.27,2,12241.16,4,0,2,115.86577396416985,0,0,0,0,0,0,0,1,0,0
13.077052,77.621235,846.28,84.7,29.69,90.34,954.04,3.88,20.43,4,16140.95,3,1,2,115.86577396416985,0,0,0,0,0,0,1,0,0,0
13.024419,77.625266,816.24,11.2,22.86,77.53,994.57,8.13,44.39,6,25001.06,10,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,1
13.022199,77.577007,975.24,133.09,23.68,57.75,958.7,0.64,51.48,8,23441.05,7,1,2,115.86577396416985,1,0,0,0,0,0,0,0,0,0
13.047055,77.598801,920.21,98.87,19.57,84.74,987.34,9.71,64.52,9,14826.37,3,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.044192,77.617065,834.75,105.6,33.49,56.77,922.04,0.24,48.56,5,26579.07,8,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.029069,77.607979,911.58,28.82,17.54,59.18,940.67,3.21,3.65,6,25140.33,10,1,2,115.86577396416985,0,0,0,0,0,0,0,1,0,1
13.016793,77.608477,885.72,25.54,19.56,93.79,923.97,6.64,85.65,1,3118.58,10,0,2,115.86577396416985,0,0,0,0,0,1,0,0,0,1
13.028118,77.599261,942.16,19.5,29.7,79.02,915.82,6.54,55.16,2,13877.31,3,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.005318,77.620862,964.14,70.86,19.18,83.39,955.15,1.22,63.04,9,7437.24,2,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.071173,77.560449,810.12,112.7,31.54,79.51,944.21,3.39,53.15,3,27413.02,8,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.034063,77.568665,992.91,127.82,28.43,81.94,989.39,8.93,37.12,8,13080.57,1,0,2,115.86577396416985,1,0,1,0,0,0,0,0,0,0
13.088942,77.620256,812.01,67.01,33.01,63.98,981.25,4.53,48.84,7,19548.38,4,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.090931,77.591305,988.16,68.28,33.31,99.74,939.94,7.03,7.87,8,5782.68,8,0,2,115.86577396416985,0,0,0,0,0,0,1,0,0,0
13.016528,77.568093,985.98,109.12,25.19,44.67,996.15,4.13,85.42,1,14750.97,7,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.082912,77.643019,996.97,55.33,24.22,82.93,913.01,6.23,73.24,1,10909.81,3,1,2,115.86577396416985,0,0,0,0,0,1,0,0,0,0
13.05399,77.563476,804.62,32.42,18.17,77.58,948.28,0.73,12.15,9,12360.93,2,0,2,115.86577396416985,0,0,0,0,0,0,0,1,0,0
13.062597,77.633254,897.0,57.35,23.77,53.75,928.88,1.88,5.88,3,9629.51,9,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,1
12.99167,77.605689,926.92,29.04,19.97,78.67,947.43,6.29,3.77,1,2594.92,5,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.001638,77.598239,887.54,22.87,27.76,99.16,932.51,7.67,61.71,5,2246.77,4,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
12.994133,77.601405,896.52,94.76,29.98,75.92,928.08,9.38,49.59,8,28219.66,4,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.094601,77.592764,820.28,112.05,21.35,42.18,957.25,8.98,50.6,8,12256.76,2,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.022635,77.615596,832.43,68.0,19.48,93.19,963.79,4.97,99.44,10,21816.19,2,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.082932,77.612035,891.21,15.63,20.89,71.28,982.39,6.45,14.43,3,21785.83,8,0,2,115.86577396416985,0,0,0,0,0,0,0,1,0,0
13.018434,77.618273,877.74,1.87,23.22,78.45,987.78,7.68,48.0,7,12265.75,4,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.006041,77.593726,931.39,143.74,28.85,63.39,973.61,7.37,21.03,4,19808.84,7,1,2,115.86577396416985,1,1,1,0,1,0,0,0,0,0
13.038704,77.578491,865.59,132.02,31.01,92.3,985.08,0.58,59.72,1,10150.25,8,1,2,115.86577396416985,1,0,0,1,1,0,0,0,0,0
13.09606,77.58754,953.8,101.12,27.91,95.6,943.81,1.13,17.12,1,5564.94,7,0,2,115.86577396416985,0,0,0,0,0,0,1,0,0,0
13.012274,77.590219,837.8,91.33,15.36,66.69,979.09,9.39,82.25,4,2536.87,3,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.082591,77.596782,897.28,21.59,18.88,73.08,950.67,5.87,74.15,10,3690.46,9,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,1
13.01613,77.576899,911.22,89.42,24.15,88.95,927.2,5.5,12.26,1,12822.7,7,1,2,115.86577396416985,0,0,0,0,0,0,1,1,0,0
13.097316,77.587847,862.47,123.05,18.04,58.81,945.67,3.36,67.33,1,3822.41,4,0,2,115.86577396416985,1,0,0,1,1,0,0,0,0,0
13.086157,77.580879,982.12,18.98,22.93,59.46,985.17,2.95,75.27,8,10824.79,6,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.01389,77.613416,983.98,111.86,27.29,65.51,995.31,9.19,34.01,8,20755.54,5,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.050604,77.62801,913.9,55.82,23.93,55.46,934.59,6.06,65.27,1,16770.05,2,0,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.095467,77.598432,978.62,124.2,25.98,92.62,936.73,7.62,63.94,7,11763.85,6,0,2,115.86577396416985,1,0,1,0,0,0,0,0,0,0
13.086993,77.56742,985.13,41.92,21.24,80.47,969.08,5.89,11.4,2,2040.38,1,1,2,115.86577396416985,0,0,0,0,0,0,1,0,0,0
12.997385,77.611584,907.56,75.82,28.39,95.59,998.68,7.54,51.02,3,17867.42,4,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
13.017434,77.626932,919.52,75.66,23.86,61.2,975.38,4.72,56.12,6,14691.66,10,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,1
13.078096,77.587993,881.71,13.75,21.51,54.81,969.79,7.23,13.14,9,9508.45,1,1,2,115.86577396416985,0,0,0,0,0,0,0,0,0,0
12.874325,77.663032,908.68,116.08,24.72,60.17,946.31,1.52,51.02,9,25058.67,5,1,3,113.81414032920148,1,0,0,1,0,0,0,0,0,0
12.888595,77.686125,834.65,138.94,25.0,73.07,978.98,7.81,15.91,6,9001.35,6,1,3,113.81414032920148,1,1,1,1,0,0,0,0,0,0
12.878239,77.699726,997.49,17.11,22.69,55.09,973.56,2.25,46.96,5,8222.81,6,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.809484,77.682554,853.01,25.35,22.64,70.37,942.12,1.37,66.48,10,10028.32,5,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.927205,77.694962,895.19,10.24,22.29,42.32,952.97,3.43,21.04,6,14940.52,6,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.815675,77.608588,825.13,75.25,30.83,40.76,973.37,3.9,16.39,4,17353.2,6,0,3,113.81414032920148,0,0,0,0,0,0,0,1,0,0
12.879905,77.647451,955.73,79.07,19.34,66.27,938.25,0.52,91.97,7,1177.12,10,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.922713,77.676091,941.97,127.5,23.47,98.4,901.07,0.03,75.15,8,25752.52,9,1,3,113.81414032920148,1,0,0,0,0,1,0,0,1,0
12.870203,77.628332,839.46,76.47,26.0,96.15,983.69,1.77,65.87,4,26399.78,10,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,1
12.913997,77.655863,997.86,82.12,17.57,88.15,977.74,9.59,92.77,2,14763.26,5,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.835379,77.62797,974.41,32.1,30.94,81.52,901.29,3.81,80.2,2,16972.66,8,0,3,113.81414032920148,0,0,0,0,0,1,0,0,0,0
12.803988,77.623397,925.22,74.4,25.74,91.09,956.4,8.48,31.14,3,28705.9,6,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.856017,77.659843,800.49,45.84,27.73,53.94,905.63,4.29,47.03,10,19068.16,4,0,3,113.81414032920148,0,0,0,0,0,1,0,0,0,0
12.847076,77.686811,876.17,95.4,34.12,71.71,911.82,4.85,54.05,1,21806.27,8,1,3,113.81414032920148,0,0,0,0,0,1,0,0,0,0
12.80847,77.676506,964.5,137.15,19.02,86.0,913.32,2.05,40.02,9,22484.19,9,1,3,113.81414032920148,1,0,0,0,0,1,0,0,1,0
12.8021,77.697971,985.43,60.49,32.2,54.76,949.07,4.13,76.23,1,3046.26,2,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.8318,77.67871,961.91,122.94,33.14,59.43,928.71,9.49,89.7,8,15635.92,9,0,3,113.81414032920148,1,0,1,0,0,0,0,0,1,0
12.868031,77.678069,801.19,50.1,15.3,48.38,903.57,8.26,85.58,10,13792.12,2,1,3,113.81414032920148,0,0,0,0,0,1,0,0,0,0
12.850801,77.620087,986.18,104.74,16.64,40.97,994.81,0.69,64.39,9,15742.99,9,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.838852,77.648514,879.72,43.53,29.19,65.04,999.6,9.15,68.58,10,21588.39,3,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.838339,77.607937,943.1,120.27,30.1,96.09,982.53,3.1,95.55,6,4137.76,7,1,3,113.81414032920148,1,0,0,0,0,0,0,0,0,0
12.935854,77.6632,848.13,75.28,31.08,83.86,936.89,4.36,90.93,6,15646.69,6,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.814856,77.606083,872.81,42.41,19.25,49.5,904.75,6.44,92.11,8,28180.97,8,0,3,113.81414032920148,0,0,0,0,0,1,0,0,0,0
12.894931,77.672133,848.14,63.08,32.39,78.27,971.08,4.32,32.75,6,24583.34,6,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.83464,77.654983,808.22,48.72,24.59,74.26,947.96,9.4,46.11,5,13576.47,10,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,1
12.907375,77.639356,819.25,12.02,34.59,91.71,949.92,5.93,65.64,4,18066.67,4,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.932795,77.659519,823.06,107.07,18.51,85.57,901.84,6.01,21.28,4,2910.99,5,0,3,113.81414032920148,0,0,0,0,0,1,1,0,0,0
12.909199,77.660701,843.65,128.94,27.01,68.12,946.57,2.16,2.08,8,2597.83,1,0,3,113.81414032920148,1,1,0,1,0,0,0,0,0,0
12.820739,77.62945,926.52,20.08,25.95,67.79,987.18,7.36,88.8,8,21218.14,3,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.870428,77.687485,935.31,51.97,31.89,50.32,957.0,0.75,50.12,5,9819.69,6,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.890674,77.657316,977.19,22.02,15.22,89.76,911.56,9.59,95.77,8,11748.94,9,0,3,113.81414032920148,0,0,0,0,0,1,0,0,0,0
12.813003,77.688302,954.64,90.64,22.48,64.49,972.07,3.85,70.03,9,4468.53,8,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.897847,77.653964,864.98,17.9,33.12,56.38,950.95,0.6,75.75,7,29015.99,3,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.878329,77.658906,995.49,81.36,34.84,76.18,989.59,0.46,70.7,10,12086.88,2,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.86697,77.661732,829.78,135.9,17.8,55.38,907.41,2.79,82.64,8,11451.61,4,0,3,113.81414032920148,1,0,0,1,0,1,0,0,0,0
12.831909,77.682127,986.59,130.83,22.28,80.61,988.73,6.26,96.23,3,3081.51,2,0,3,113.81414032920148,1,0,1,0,1,0,0,0,0,0
12.852776,77.649318,957.16,59.15,18.72,61.01,936.62,8.64,44.37,3,6301.78,8,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.821003,77.676144,817.75,10.19,17.09,75.41,935.02,1.25,26.74,7,25502.67,9,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,1
12.805408,77.61913,870.3,11.73,27.22,55.98,905.25,3.24,98.72,1,2081.41,8,1,3,113.81414032920148,0,0,0,0,0,1,0,0,0,0
12.897915,77.66387,980.93,18.4,31.79,46.73,935.31,1.65,22.39,5,11667.6,3,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.800662,77.679605,861.56,14.65,20.79,81.75,935.81,8.31,38.54,4,21264.85,1,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.802157,77.646061,817.67,75.33,24.95,63.43,973.91,7.18,87.11,7,24328.72,6,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.804069,77.638668,937.45,142.73,18.1,69.91,935.21,5.9,49.95,10,13927.93,7,0,3,113.81414032920148,1,0,0,0,0,0,0,0,0,0
12.812636,77.683652,932.56,120.24,26.95,87.04,987.72,2.3,58.55,10,6630.3,5,1,3,113.81414032920148,1,0,0,0,0,0,0,0,0,0
12.930623,77.682331,960.86,0.29,20.14,66.86,915.95,8.22,68.74,1,5148.69,7,0,3,113.81414032920148,0,0,0,0,0,1,0,0,0,0
12.87733,77.629454,896.75,30.79,22.49,46.59,996.93,1.25,9.2,9,7462.43,9,1,3,113.81414032920148,0,0,0,0,0,0,0,0,0,1
12.832524,77.605015,995.77,66.79,18.56,61.05,926.23,0.12,17.61,9,22975.93,5,0,3,113.81414032920148,0,0,0,0,0,0,0,1,0,0
12.853107,77.699718,993.34,56.09,16.33,51.47,932.82,6.46,67.97,6,8980.91,7,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.852632,77.643022,846.43,145.25,21.46,61.02,918.89,4.12,24.78,3,24952.45,9,1,3,113.81414032920148,1,1,0,1,1,1,0,0,1,1
12.832935,77.671741,956.06,10.39,16.65,72.87,947.05,8.54,67.91,6,8844.62,6,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.812327,77.624716,988.61,29.5,27.06,63.16,970.96,2.59,3.29,4,8205.14,1,0,3,113.81414032920148,0,0,0,0,0,0,0,0,0,0
12.839039,77.600314,850.18,30.22,26.42,98.48,949.28,9.96,13.81,6,12964.78,1,0,3,113.81414032920148,0,0,0,0,0,0,1,1,0,0
